request_id,arrival_time_ps,settlement_time_ps,success,latency_ps,attempt_count,last_candidate_id,last_failure_cause
r0,0,765000000,1,765000000,4,r0:path:0:swap_tree_1,
r1,0,765000000,1,765000000,4,r1:path:2:swap_tree_0,
r10,200000000,380000010,1,180000010,1,r10:path:1:swap_tree_3,
r11,200000000,580000010,1,380000010,2,r11:path:0:swap_tree_0,
r12,200000000,1000000000,0,800000000,4,r12:path:0:swap_tree_1,physical_failure
r13,200000000,430000010,1,230000010,1,r13:path:1:swap_tree_2,
r14,200000000,580000010,1,380000010,2,r14:path:1:swap_tree_3,
r15,200000000,580000010,1,380000010,2,r15:path:1:swap_tree_1,
r16,200000000,1000000000,0,800000000,4,r16:path:0:swap_tree_1,physical_failure
r17,200000000,380000010,1,180000010,1,r17:path:0:swap_tree_0,
r18,200000000,1000000000,0,800000000,4,r18:path:0:swap_tree_4,physical_failure
r19,200000000,1000000000,0,800000000,4,r19:path:0:swap_tree_1,physical_failure
r2,0,430000010,1,430000010,2,r2:path:3:swap_tree_0,
r20,400000000,580000010,1,180000010,1,r20:path:2:swap_tree_4,
r21,400000000,765000000,1,365000000,2,r21:path:0:swap_tree_2,
r22,400000000,880000010,1,480000010,2,r22:path:0:swap_tree_2,
r23,400000000,580000010,1,180000010,1,r23:path:0:swap_tree_4,
r24,400000000,965000000,1,565000000,3,r24:path:0:swap_tree_1,
r25,400000000,680000010,1,280000010,1,r25:path:0:swap_tree_2,
r26,400000000,580000010,1,180000010,1,r26:path:0:swap_tree_1,
r27,400000000,1200000000,0,800000000,4,r27:path:2:swap_tree_4,physical_failure
r28,400000000,880000010,1,480000010,2,r28:path:2:swap_tree_1,
r29,400000000,580000010,1,180000010,1,r29:path:2:swap_tree_2,
r3,0,380000010,1,380000010,2,r3:path:3:swap_tree_1,
r30,600000000,765000000,1,165000000,1,r30:path:0:swap_tree_1,
r31,600000000,1165000000,1,565000000,3,r31:path:0:swap_tree_2,
r32,600000000,1400000000,0,800000000,4,r32:path:2:swap_tree_4,physical_failure
r33,600000000,1165000000,1,565000000,3,r33:path:2:swap_tree_0,
r34,600000000,1400000000,0,800000000,4,r34:path:1:swap_tree_1,physical_failure
r35,600000000,825000010,1,225000010,1,r35:path:2:swap_tree_0,
r36,600000000,765000000,1,165000000,1,r36:path:0:swap_tree_0,
r37,600000000,1365000000,1,765000000,4,r37:path:1:swap_tree_1,
r38,600000000,825000010,1,225000010,1,r38:path:2:swap_tree_0,
r39,600000000,1225000010,1,625000010,3,r39:path:0:swap_tree_0,
r4,0,230000010,1,230000010,1,r4:path:0:swap_tree_3,
r5,0,530000010,1,530000010,2,r5:path:0:swap_tree_1,
r6,0,160000000,1,160000000,1,r6:path:1:swap_tree_0,
r7,0,800000000,0,800000000,4,r7:path:1:swap_tree_1,physical_failure
r8,0,380000010,1,380000010,2,r8:path:3:swap_tree_4,
r9,0,800000000,0,800000000,3,r9:path:0:swap_tree_1,physical_failure
